dep2,dep3,circo,pano,id,nom,prenom,civ,nuanceId,nuanceCode,nuanceNom,voix,pct_inscrits,pct_exprimes,elu,maj
95,095,8,10,0950810,THOORIS,Julian,M,8,DIV,Divers,3579,6.56,10.67,B,2022-05-23 14:06:03
95,095,9,17,0950917,HENARD,Marie-Berthe,F,10,REM,La République en marche,11834,16.88,27.17,B,2022-05-23 14:06:04
95,095,9,12,0950912,FONTON,Smaïl,M,13,LR,Les Républicains,6559,9.36,15.06,B,2022-05-23 14:06:04
95,095,10,13,0951013,SANTELLI- ESTRANY,Geoffray,M,10,REM,La République en marche,10455,15.51,25.21,B,2022-05-23 14:06:04
95,095,10,12,0951012,COTÉ,Henri-Claude,M,10,REM,La République en marche,10305,15.29,24.85,B,2022-05-23 14:06:04
99,099,1,4,0990104,VAN-KERKHOVEN,Guilhem,M,10,REM,La République en marche,67753,33.85,54.03,O,2022-05-23 14:06:05
99,099,2,12,0990212,CHARTROULE,Marie-Josette,F,10,REM,La République en marche,12925,18.19,29.42,B,2022-05-23 14:06:05
99,099,2,11,0990211,VERGOBY,Armand,M,7,ECO,Ecologiste,7301,10.27,16.62,B,2022-05-23 14:06:05
99,099,3,2,0990302,CLERBOUT,Judes,M,10,REM,La République en marche,43738,33.84,53.62,O,2022-05-23 14:06:06
99,099,4,6,0990406,MAJRI,Jean-Serge,M,10,REM,La République en marche,35704,27.52,46.33,B,2022-05-23 14:06:06
99,099,4,8,0990408,SAÜQUERE,Hildegarde,F,3,FI,La France insoumise,7400,5.70,9.60,B,2022-05-23 14:06:06
99,099,5,10,0990510,TILS,Karelle,F,10,REM,La République en marche,28287,28.81,46.01,B,2022-05-23 14:06:06
99,099,5,1,0990501,GRANGHON,Eloi,M,3,FI,La France insoumise,8587,8.75,13.97,B,2022-05-23 14:06:06
99,099,6,6,0990606,ESCHENBURG,Smaïl,M,10,REM,La République en marche,51990,39.09,64.81,O,2022-05-23 14:06:07
99,099,7,8,0990708,MEGHZI,Louis-Joseph,M,11,MDM,Modem,48585,33.41,54.14,O,2022-05-23 14:06:07
99,099,8,13,0990813,AILANE,Typhaine,F,10,REM,La République en marche,17453,14.57,23.49,B,2022-05-23 14:06:07
99,099,8,12,0990812,LOIN,Bernard,M,12,UDI,Union des Démocrates et Indépendants,16636,13.89,22.39,B,2022-05-23 14:06:07
99,099,9,22,0990922,BROUSSE,Maelle,F,14,DVD,Divers droite,5574,4.95,7.96,B,2022-05-23 14:06:08
99,099,9,25,0990925,PEYSSONNERIE,Clemence,F,14,DVD,Divers droite,5545,4.93,7.91,B,2022-05-23 14:06:08
99,099,10,8,0991008,BOLJAT,Cyrielle,F,10,REM,La République en marche,35894,36.17,59.82,O,2022-05-23 14:06:08
99,099,11,9,0991109,BOURTON,Maryannick,F,10,REM,La République en marche,29913,31.62,51.10,O,2022-05-23 14:06:08
971,971,1,13,9710113,MIQUELESTORENA,Jean-Baptiste,M,10,REM,La République en marche,13095,17.18,28.02,B,2022-05-23 14:06:09
971,971,1,7,9710107,BACCHETTE,Jonas,M,6,DVG,Divers gauche,7786,10.22,16.66,B,2022-05-23 14:06:09
971,971,2,22,9710222,FEISTHAMMEL,Margarita,F,6,DVG,Divers gauche,5279,6.05,9.74,B,2022-05-23 14:06:09
971,971,2,16,9710216,NONZERVILLE,Gaspard,M,6,DVG,Divers gauche,5224,5.98,9.63,B,2022-05-23 14:06:09
971,971,3,4,9710304,MONTEL SAINT PAUL,Jean Pol,M,6,DVG,Divers gauche,4948,5.86,9.49,B,2022-05-23 14:06:10
971,971,3,1,9710301,ADAME,Ricardo,M,6,DVG,Divers gauche,4914,5.82,9.42,B,2022-05-23 14:06:10
971,971,4,7,9710407,GOURG-BLUTAUD,Marie-Pierre,F,4,SOC,Parti socialiste,6573,9.58,15.58,B,2022-05-23 14:06:10
971,971,4,5,9710405,BENAÏCHE,Annonciade,F,14,DVD,Divers droite,5122,7.46,12.14,B,2022-05-23 14:06:10
972,972,1,11,9720111,DE RONNE,Joseph Louis,M,6,DVG,Divers gauche,7843,9.70,15.74,B,2022-05-23 14:06:11
972,972,1,12,9720112,HIOLE GUYOT,Jérôme,M,6,DVG,Divers gauche,7822,9.68,15.70,B,2022-05-23 14:06:11
972,972,2,7,9720207,LAGRUE-MIRO,Josépha,F,6,DVG,Divers gauche,16910,20.87,33.67,B,2022-05-23 14:06:11
972,972,2,5,9720205,BERLANDI,Jean-Jack,M,6,DVG,Divers gauche,16761,20.68,33.37,B,2022-05-23 14:06:11
972,972,3,3,9720303,WEISTROFFER,Muguette,F,6,DVG,Divers gauche,9249,15.15,24.66,B,2022-05-23 14:06:11
972,972,3,5,9720305,GINIBRE,Allan,M,6,DVG,Divers gauche,9229,15.12,24.60,B,2022-05-23 14:06:11
972,972,3,14,9720314,ENDRIMOUS DIT BARRAQUET,Katia,F,6,DVG,Divers gauche,8933,14.63,23.81,B,2022-05-23 14:06:11
972,972,4,5,9720405,MIREAUX,Johannes,M,9,REG,Régionaliste,13784,16.38,26.40,B,2022-05-23 14:06:12
972,972,4,11,9720411,PRUDHOMME-LATOUR,Marin,M,9,REG,Régionaliste,13767,16.36,26.37,B,2022-05-23 14:06:12
973,973,1,3,9730103,GROUALLE,Jacky,M,6,DVG,Divers gauche,5711,10.12,16.49,B,2022-05-23 14:06:13
973,973,1,4,9730104,OUMEDJEBER,Maximin,M,6,DVG,Divers gauche,5702,10.10,16.46,B,2022-05-23 14:06:13
973,973,2,8,9730208,KAMLI,Frédérik,M,10,REM,La République en marche,6135,13.32,21.42,B,2022-05-23 14:06:13
973,973,2,1,9730201,SBRIGLIO,Joaquin,M,10,REM,La République en marche,6021,13.07,21.02,B,2022-05-23 14:06:13
973,973,2,2,9730202,BAYVEL,Jean-Noël,M,6,DVG,Divers gauche,5867,12.74,20.48,B,2022-05-23 14:06:13
973,973,2,6,9730206,JARNAC,Jonas,M,6,DVG,Divers gauche,5811,12.62,20.29,B,2022-05-23 14:06:13
974,974,1,8,9740108,MANUELLO,Robert,M,4,SOC,Parti socialiste,18494,21.89,35.32,B,2022-05-23 14:06:15
974,974,1,16,9740116,GIRONIERE,Fred,M,13,LR,Les Républicains,8079,9.56,15.43,B,2022-05-23 14:06:15
974,974,2,4,9740204,SERPETTE,Antonina,F,6,DVG,Divers gauche,31036,31.59,51.52,O,2022-05-23 14:06:15
974,974,3,3,9740303,ORTIZ-CANO,Marijo,F,13,LR,Les Républicains,17571,18.35,29.73,B,2022-05-23 14:06:15
974,974,3,8,9740308,ROUZIÈS,Louis-Joseph,M,14,DVD,Divers droite,16105,16.82,27.25,B,2022-05-23 14:06:15
974,974,4,8,9740408,FELICIOLI,Henri-Claude,M,13,LR,Les Républicains,16159,15.03,24.52,B,2022-05-23 14:06:15
974,974,4,7,9740407,DEVERA,Marie-Joseph,F,6,DVG,Divers gauche,12669,11.79,19.23,B,2022-05-23 14:06:15
974,974,5,9,9740509,BARIE,Jacki,M,13,LR,Les Républicains,12061,13.90,22.47,B,2022-05-23 14:06:16
974,974,5,6,9740506,BERETE,Alfred,M,6,DVG,Divers gauche,7310,8.42,13.62,B,2022-05-23 14:06:16
974,974,6,7,9740607,MIMIAGUE,Jean - Pierre,M,6,DVG,Divers gauche,7053,8.70,14.20,B,2022-05-23 14:06:16
974,974,6,12,9740612,CARRIGNON,Alexa,F,6,DVG,Divers gauche,7036,8.68,14.17,B,2022-05-23 14:06:16
974,974,7,8,9740708,HAZELART,Marin,M,14,DVD,Divers droite,10608,9.10,14.70,B,2022-05-23 14:06:16
974,974,7,7,9740707,ARETHUSE,Jacques-Olivier,M,14,DVD,Divers droite,10495,9.01,14.54,B,2022-05-23 14:06:16
975,975,1,4,9750104,POULAIRD,Marie Gabrielle,F,5,RDG,Parti radical de gauche,1202,23.81,38.75,B,2022-05-23 14:06:17
975,975,1,1,9750101,HENAUD,Mouhamadi,M,8,DIV,Divers,1192,23.61,38.43,B,2022-05-23 14:06:17
976,976,1,12,9760112,VORHOLT,Jean-Albert,M,6,DVG,Divers gauche,3571,8.49,13.69,B,2022-05-23 14:06:18
976,976,1,11,9760111,MOROUCO,Eric,M,6,DVG,Divers gauche,3452,8.21,13.23,B,2022-05-23 14:06:18
976,976,2,14,9760214,DEMAILLET,François,M,13,LR,Les Républicains,5243,10.64,17.24,B,2022-05-23 14:06:19
976,976,2,12,9760212,PETEL,Noam,M,8,DIV,Divers,2756,5.60,9.06,B,2022-05-23 14:06:19
977,977,1,10,9770110,PERFEZOU,Albéric,M,8,DIV,Divers,1722,7.31,11.79,B,2022-05-23 14:06:23
977,977,1,12,9770112,JUVENON,Lamine,M,8,DIV,Divers,1720,7.30,11.77,B,2022-05-23 14:06:23
986,986,1,1,9860101,LAKHBAB,Antoni,M,6,DVG,Divers gauche,5005,57.29,93.41,O,2022-05-23 14:06:25
987,987,1,3,9870103,SAMSEL,Marylise,F,12,UDI,Union des Démocrates et Indépendants,18283,26.58,43.19,B,2022-05-23 14:06:26
987,987,1,1,9870101,LEHNHOF,Ruben,M,14,DVD,Divers droite,10456,15.20,24.70,B,2022-05-23 14:06:26
987,987,2,1,9870201,GERNEZ LEDUC,Célia,F,14,DVD,Divers droite,10596,16.62,26.86,B,2022-05-23 14:06:26
987,987,2,6,9870206,PIGHETTI,Mouhamadi,M,14,DVD,Divers droite,10506,16.48,26.63,B,2022-05-23 14:06:26
987,987,2,3,9870203,CAILLIÉ,Katie,F,14,DVD,Divers droite,10455,16.40,26.50,B,2022-05-23 14:06:26
987,987,3,6,9870306,REDT,René-Marc,M,14,DVD,Divers droite,13813,21.79,35.49,B,2022-05-23 14:06:27
987,987,3,1,9870301,SAVAGE,Louis Marie,M,14,DVD,Divers droite,13810,21.78,35.48,B,2022-05-23 14:06:27
988,988,1,11,9880111,GOZE,Lionnel,M,14,DVD,Divers droite,10158,10.23,16.59,B,2022-05-23 14:06:27
988,988,1,3,9880103,CARBONNAUX,Bertin,M,14,DVD,Divers droite,10159,10.23,16.59,B,2022-05-23 14:06:27
988,988,2,8,9880208,MUSSCHE,Jean-Franck,M,14,DVD,Divers droite,12927,10.47,16.96,B,2022-05-23 14:06:28
988,988,2,6,9880206,CIVEYRAC,Jean-Didier,M,14,DVD,Divers droite,12890,10.44,16.91,B,2022-05-23 14:06:28
